nsf_proposal_links_v0,researcher,team
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,E Rajasekar,"['E Rajasekar', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Smriti Saraswat,"['Smriti Saraswat', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sonal Atreya,"['Sonal Atreya', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Tina Pujara,"['Tina Pujara', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,V Devadas,"['V Devadas', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Jaydev Dabas,"['Jaydev Dabas', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Millie Pant,"['Millie Pant', 'N K Navani', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Rajan Arora,"['Rajan Arora', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Bijan Choudhury,"['Bijan Choudhury', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Debabrata Sircar,"['Debabrata Sircar', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Deepak Sharma,"['Deepak Sharma', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,P Gopinath,"['P Gopinath', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Harsh Chauhan,"['Harsh Chauhan', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'N K Navani', 'Millie Pant', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Maya S.Nair,"['Maya S.Nair', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,N K Navani,"['N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Partha Roy,"['Partha Roy', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Poonam Choudhary,"['Poonam Choudhary', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Pranita P Sarangi,"['Pranita P Sarangi', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Pravindra Kumar,"['Pravindra Kumar', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prince Tiwari,"['Prince Tiwari', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,R. P. Singh,"['R. P. Singh', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ramasare Prasad,"['Ramasare Prasad', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ranjana Pathania,"['Ranjana Pathania', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Saugata Hazra,"['Saugata Hazra', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shailly Tomar,"['Shailly Tomar', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shri Ram Yadav,"['Shri Ram Yadav', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Soma Rohatgi,"['Soma Rohatgi', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Jitin Singla,"['Jitin Singla', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Rajesh Kumar,"['Rajesh Kumar', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Akhil Upadhyay,"['Akhil Upadhyay', 'N K Navani', 'Millie Pant', 'Krishna Mohan Poluri', 'E Rajasekar']"
v0_090_scheme_for_young_scientists_and_technologists,Arindam Biswas,"['Arindam Biswas', 'Rajesh Kumar']"
v0_090_scheme_for_young_scientists_and_technologists,Avlokita Agrawal,"['Avlokita Agrawal', 'Saugata Hazra', 'R. P. Singh', 'Sachin Suresh Tiwari', 'Sanjoy Ghosh']"
v0_090_scheme_for_young_scientists_and_technologists,Gaurav Raheja,"['Gaurav Raheja', 'Rajesh Kumar', 'Akhil Upadhyay']"
v0_090_scheme_for_young_scientists_and_technologists,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ranjana Pathania', 'Maya S.Nair', 'Rajesh Kumar', 'Partha Roy']"
v0_090_scheme_for_young_scientists_and_technologists,Mahua Mukherjee,"['Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Soma Rohatgi', 'Sanjoy Ghosh', 'Saugata Hazra']"
v0_090_scheme_for_young_scientists_and_technologists,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Akhil Upadhyay']"
v0_090_scheme_for_young_scientists_and_technologists,E Rajasekar,"['E Rajasekar', 'Prince Tiwari']"
v0_090_scheme_for_young_scientists_and_technologists,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Akhil Upadhyay']"
v0_090_scheme_for_young_scientists_and_technologists,Saptarshi Kolay,"['Saptarshi Kolay', 'Poonam Choudhary', 'Ramasare Prasad', 'Prabhat Kumar Mandal', 'Jitin Singla']"
v0_090_scheme_for_young_scientists_and_technologists,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Pravindra Kumar']"
v0_090_scheme_for_young_scientists_and_technologists,Smriti Saraswat,"['Smriti Saraswat', 'Maya S.Nair', 'Pranita P Sarangi', 'Sanjoy Ghosh']"
v0_090_scheme_for_young_scientists_and_technologists,Sonal Atreya,"['Sonal Atreya', 'Prince Tiwari', 'Prabhat Kumar Mandal']"
v0_090_scheme_for_young_scientists_and_technologists,Tina Pujara,"['Tina Pujara', 'Saugata Hazra', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ranjana Pathania', 'Prince Tiwari', 'Soma Rohatgi', 'Sanjoy Ghosh']"
v0_090_scheme_for_young_scientists_and_technologists,V Devadas,"['V Devadas', 'Pranita P Sarangi', 'Ramasare Prasad']"
v0_090_scheme_for_young_scientists_and_technologists,Jaydev Dabas,"['Jaydev Dabas', 'Partha Roy']"
v0_090_scheme_for_young_scientists_and_technologists,Millie Pant,"['Millie Pant', 'N K Navani']"
v0_090_scheme_for_young_scientists_and_technologists,Rajan Arora,"['Rajan Arora', 'Akhil Upadhyay', 'Partha Roy']"
v0_090_scheme_for_young_scientists_and_technologists,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Akhil Upadhyay']"
v0_090_scheme_for_young_scientists_and_technologists,Bijan Choudhury,"['Bijan Choudhury', 'Maya S.Nair', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Debabrata Sircar,"['Debabrata Sircar', 'Jitin Singla']"
v0_090_scheme_for_young_scientists_and_technologists,Deepak Sharma,"['Deepak Sharma', 'Shri Ram Yadav', 'Akhil Upadhyay', 'Ramasare Prasad']"
v0_090_scheme_for_young_scientists_and_technologists,P Gopinath,"['P Gopinath', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Prabhat Kumar Mandal']"
v0_090_scheme_for_young_scientists_and_technologists,Harsh Chauhan,"['Harsh Chauhan', 'Akhil Upadhyay', 'Jitin Singla', 'Saugata Hazra', 'Soma Rohatgi']"
v0_090_scheme_for_young_scientists_and_technologists,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'R. P. Singh', 'Akhil Upadhyay']"
v0_090_scheme_for_young_scientists_and_technologists,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Maya S.Nair,"['Maya S.Nair', 'Partha Roy']"
v0_090_scheme_for_young_scientists_and_technologists,N K Navani,"['N K Navani', 'Prince Tiwari', 'Shailly Tomar', 'Soma Rohatgi', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Partha Roy,"['Partha Roy', 'Rajesh Kumar', 'Ramasare Prasad', 'Shri Ram Yadav', 'N K Navani']"
v0_090_scheme_for_young_scientists_and_technologists,Poonam Choudhary,"['Poonam Choudhary', 'Akhil Upadhyay', 'Shailly Tomar']"
v0_090_scheme_for_young_scientists_and_technologists,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Shri Ram Yadav', 'Shailly Tomar', 'Maya S.Nair']"
v0_090_scheme_for_young_scientists_and_technologists,Pranita P Sarangi,"['Pranita P Sarangi', 'Prabhat Kumar Mandal', 'Sachin Suresh Tiwari']"
v0_090_scheme_for_young_scientists_and_technologists,Pravindra Kumar,"['Pravindra Kumar', 'Ranjana Pathania', 'Akhil Upadhyay', 'R. P. Singh']"
v0_090_scheme_for_young_scientists_and_technologists,Prince Tiwari,"['Prince Tiwari', 'Jitin Singla', 'Pravindra Kumar']"
v0_090_scheme_for_young_scientists_and_technologists,R. P. Singh,"['R. P. Singh', 'Sanjoy Ghosh', 'Prince Tiwari', 'Ramasare Prasad', 'Ranjana Pathania']"
v0_090_scheme_for_young_scientists_and_technologists,Ramasare Prasad,"['Ramasare Prasad', 'Shri Ram Yadav', 'Prince Tiwari', 'Sanjoy Ghosh']"
v0_090_scheme_for_young_scientists_and_technologists,Ranjana Pathania,"['Ranjana Pathania', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Sanjoy Ghosh,"['Sanjoy Ghosh', 'N K Navani', 'Pravindra Kumar']"
v0_090_scheme_for_young_scientists_and_technologists,Saugata Hazra,"['Saugata Hazra', 'Prabhat Kumar Mandal', 'R. P. Singh', 'Rajesh Kumar']"
v0_090_scheme_for_young_scientists_and_technologists,Shailly Tomar,"['Shailly Tomar', 'Rajesh Kumar', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Shri Ram Yadav,"['Shri Ram Yadav', 'Prabhat Kumar Mandal']"
v0_090_scheme_for_young_scientists_and_technologists,Soma Rohatgi,"['Soma Rohatgi', 'Ranjana Pathania', 'Partha Roy', 'Ramasare Prasad', 'Pranita P Sarangi']"
v0_090_scheme_for_young_scientists_and_technologists,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Prabhat Kumar Mandal', 'Poonam Choudhary']"
v0_090_scheme_for_young_scientists_and_technologists,Jitin Singla,"['Jitin Singla', 'Shri Ram Yadav', 'R. P. Singh']"
v0_090_scheme_for_young_scientists_and_technologists,Rajesh Kumar,"['Rajesh Kumar', 'Sanjoy Ghosh', 'Ranjana Pathania', 'Shailly Tomar']"
v0_090_scheme_for_young_scientists_and_technologists,Akhil Upadhyay,"['Akhil Upadhyay', 'Sanjoy Ghosh']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Arindam Biswas,"['Arindam Biswas', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Avlokita Agrawal,"['Avlokita Agrawal', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Gaurav Raheja,"['Gaurav Raheja', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Mahua Mukherjee,"['Mahua Mukherjee', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,E Rajasekar,"['E Rajasekar', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Saptarshi Kolay,"['Saptarshi Kolay', 'Smriti Saraswat', 'P Gopinath', 'Debabrata Sircar', 'Avlokita Agrawal']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Smriti Saraswat,"['Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar', 'Avlokita Agrawal']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sonal Atreya,"['Sonal Atreya', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Tina Pujara,"['Tina Pujara', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,V Devadas,"['V Devadas', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Jaydev Dabas,"['Jaydev Dabas', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Millie Pant,"['Millie Pant', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Rajan Arora,"['Rajan Arora', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Bijan Choudhury,"['Bijan Choudhury', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Debabrata Sircar,"['Debabrata Sircar', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Avlokita Agrawal']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Deepak Sharma,"['Deepak Sharma', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,P Gopinath,"['P Gopinath', 'Smriti Saraswat', 'Saptarshi Kolay', 'Debabrata Sircar', 'Avlokita Agrawal']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Harsh Chauhan,"['Harsh Chauhan', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Maya S.Nair,"['Maya S.Nair', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,N K Navani,"['N K Navani', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Partha Roy,"['Partha Roy', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Poonam Choudhary,"['Poonam Choudhary', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Pranita P Sarangi,"['Pranita P Sarangi', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Pravindra Kumar,"['Pravindra Kumar', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prince Tiwari,"['Prince Tiwari', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,R. P. Singh,"['R. P. Singh', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ramasare Prasad,"['Ramasare Prasad', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ranjana Pathania,"['Ranjana Pathania', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Saugata Hazra,"['Saugata Hazra', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shailly Tomar,"['Shailly Tomar', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shri Ram Yadav,"['Shri Ram Yadav', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Jitin Singla,"['Jitin Singla', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Akhil Upadhyay,"['Akhil Upadhyay', 'Smriti Saraswat', 'Saptarshi Kolay', 'P Gopinath', 'Debabrata Sircar']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Arindam Biswas,"['Arindam Biswas', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Avlokita Agrawal,"['Avlokita Agrawal', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Gaurav Raheja,"['Gaurav Raheja', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Mahua Mukherjee,"['Mahua Mukherjee', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'V Devadas', 'Jitin Singla', 'Bijan Choudhury', 'Ashwani Kumar Sharma']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,E Rajasekar,"['E Rajasekar', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Saptarshi Kolay,"['Saptarshi Kolay', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
